Codigo de hidrante;Distrito;Tipo de Calle;Direccion;Nº;CoordX ETRS89;CoordY ETRS89;Longitud;Latitud;direccion_completa
HI_12_0002;USERA;CALLE;TALBOT;5;439654,54;4468525,78;-3.710752;40.365121;CALLE TALBOT, 5
HI_12_0003;USERA;CALLE;TIBURON;3;439782,09;4468485,69;-3.709246;40.3647691;CALLE TIBURON, 3
HI_12_0004;USERA;CALLE;TIBURON;5;439872,08;4468483,19;-3.708186;40.3647531;CALLE TIBURON, 5
HI_12_0005;USERA;CALLE;SIMCA;6;439782,98;4468659,51;-3.709252;40.366335;CALLE SIMCA, 6
HI_12_0006;USERA;RONDA;COOPERATIVAS;3;439888,81;4468801,97;-3.708019;40.367626;RONDA COOPERATIVAS, 3
HI_12_0007;USERA;CALLE;SOLARA;2;439913,4;4468617,4;-3.707712;40.3659651;CALLE SOLARA, 2
HI_12_0008;USERA;CALLE;FERNANDO ORTIZ;5;440360,92;4468751,7;-3.702454;40.3672071;CALLE FERNANDO ORTIZ, 5
HI_12_0009;USERA;CALLE;CAMPOTEJAR;25;440234,66;4468719,84;-3.703938;40.366911;CALLE CAMPOTEJAR, 25
HI_12_0010;USERA;CALLE;LOJA;1;440414,17;4468668,02;-3.701819;40.366457;CALLE LOJA, 1
HI_12_0011;USERA;CALLE;ORJIVA;6;440335,2;4468645,67;-3.7027469;40.36625;CALLE ORJIVA, 6
HI_12_0012;USERA;CALLE;CAMPOTEJAR;29;440215,53;4468620,43;-3.704154;40.3660141;CALLE CAMPOTEJAR, 29
HI_12_0013;USERA;CALLE;LANJARON;2;440382,85;4468584,68;-3.7021801;40.365704;CALLE LANJARON, 2
HI_12_0014;USERA;CALLE;TREVELEZ;6;440317;4468546,24;-3.702952;40.365353;CALLE TREVELEZ, 6
HI_12_0015;USERA;CALLE;CAMPOTEJAR;37;440190,72;4468459,11;-3.7044311;40.364559;CALLE CAMPOTEJAR, 37
HI_12_0016;USERA;CALLE;ALBUÃ‘UELAS;4 B;440488,47;4468604,83;-3.700938;40.3658931;CALLE ALBUÃ‘UELAS, 4 B
HI_12_0017;USERA;CALLE;PADUL;2;440508,79;4468682,81;-3.700706;40.366597;CALLE PADUL, 2
HI_12_0018;USERA;CALLE;SALVADOR MARTINEZ;2;440546,84;4468780,97;-3.700267;40.367484;CALLE SALVADOR MARTINEZ, 2
HI_12_0019;USERA;CALLE;PADRE JOSE MARIA;1;440632,66;4468724,13;-3.6992509;40.3669781;CALLE PADRE JOSE MARIA, 1
HI_12_0020;USERA;CALLE;PADRE JOSE MARIA;3;440657,67;4468720,6;-3.6989561;40.3669481;CALLE PADRE JOSE MARIA, 3
HI_12_0021;USERA;CALLE;MOREJA;32;440687,94;4468768,31;-3.698604;40.36738;CALLE MOREJA, 32
HI_12_0022;USERA;CALLE;CONIFERAS;1;440872,52;4468735,67;-3.6964271;40.3670991;CALLE CONIFERAS, 1
HI_12_0023;USERA;CALLE;PADUL;16;440715,99;4468654,2;-3.698263;40.366354;CALLE PADUL, 16
HI_12_0024;USERA;CALLE;ALBUÃ‘UELAS;32 B;440723,47;4468569,22;-3.698167;40.365589;CALLE ALBUÃ‘UELAS, 32 B
HI_12_0025;USERA;CALLE;ALERCE;30;440753,93;4468522,47;-3.6978039;40.36517;CALLE ALERCE, 30
HI_12_0026;USERA;CALLE;TUYA;6;440880,59;4468617,27;-3.696321;40.366033;CALLE TUYA, 6
HI_12_0027;USERA;CALLE;CONIFERAS;7;440963,4;4468739,39;-3.695357;40.367139;CALLE CONIFERAS, 7
HI_12_0028;USERA;CALLE;ALERCE;14;440955,55;4468538,98;-3.6954309;40.3653331;CALLE ALERCE, 14
HI_12_0029;USERA;CALLE;SILVINA;9;441316;4468627,84;-3.691194;40.366159;CALLE SILVINA, 9
HI_12_0030;USERA;CALLE;SILVINA;1;441350,76;4468730,03;-3.690794;40.3670821;CALLE SILVINA, 1
HI_12_0031;USERA;CALLE;CORINDON;14;441569,92;4468786,82;-3.688218;40.367609;CALLE CORINDON, 14
HI_12_0032;USERA;CALLE;OLIGISTO;15;441765,25;4468649,99;-3.685905;40.3663901;CALLE OLIGISTO, 15
HI_12_0033;USERA;AVENIDA;LOS ROSALES;24;441609,18;4468539,53;-3.687733;40.3653841;AVENIDA LOS ROSALES, 24
HI_12_0034;USERA;CALLE;ANTONIO LOPEZ;235;440970,31;4470221,93;-3.695413;40.3804951;CALLE ANTONIO LOPEZ, 235
HI_12_0035;USERA;CALLE;ANTONIO LOPEZ;252;440936,06;4470260,16;-3.69582;40.380837;CALLE ANTONIO LOPEZ, 252
HI_12_0036;USERA;CALLE;PETROLEO;34;441080,25;4470191,2;-3.694115;40.380226;CALLE PETROLEO, 34
HI_12_0037;USERA;CALLE;VIRGEN DE LA ENCINA;5;441114,54;4469984,13;-3.693692;40.378363;CALLE VIRGEN DE LA ENCINA, 5
HI_12_0038;USERA;CALLE;VIRGEN DE LA ENCINA;2;441012,88;4469968,39;-3.694888;40.3782141;CALLE VIRGEN DE LA ENCINA, 2
HI_12_0039;USERA;CALLE;ANTONIO LOPEZ;247 B;440993,4;4469887,73;-3.69511;40.377486;CALLE ANTONIO LOPEZ, 247 B
HI_12_0040;USERA;CALLE;VIRGEN DE LAS CRUCES;10;441334,46;4469990,29;-3.691102;40.378434;CALLE VIRGEN DE LAS CRUCES, 10
HI_12_0041;USERA;CALLE;SAN MAXIMO;13;441184,59;4469964,71;-3.692865;40.378193;CALLE SAN MAXIMO, 13
HI_12_0042;USERA;CALLE;ANTONIO LOPEZ;260;440958,07;4470090,81;-3.695545;40.379313;CALLE ANTONIO LOPEZ, 260
HI_12_0043;USERA;CALLE;ANTONIO LOPEZ;189;440912,99;4470781,29;-3.69614;40.38553;CALLE ANTONIO LOPEZ, 189
HI_12_0044;USERA;CALLE;AÃ‘AFIL;13;441061,08;4470420,36;-3.694362;40.3822891;CALLE AÃ‘AFIL, 13
HI_12_0045;USERA;CALLE;AÃ‘AFIL;2;440971,16;4470363,23;-3.695416;40.381768;CALLE AÃ‘AFIL, 2
HI_12_0046;USERA;CAMINO;PERALES;18 A;441206,75;4470355,28;-3.69264;40.3817131;CAMINO PERALES, 18 A
HI_12_0047;USERA;CALLE;HERMENEGILDO BIELSA;1 C;440293,23;4471385,63;-3.7034979;40.39093;CALLE HERMENEGILDO BIELSA, 1 C
HI_12_0048;USERA;CALLE;MARIBLANCA;10;440159,76;4471465,4;-3.7050779;40.3916391;CALLE MARIBLANCA, 10
HI_12_0049;USERA;CALLE;TORERO;6 D;440152,38;4471519,63;-3.70517;40.3921271;CALLE TORERO, 6 D
HI_12_0050;USERA;CALLE;VALLANDES;9;440184,48;4471382,94;-3.704779;40.390898;CALLE VALLANDES, 9
HI_12_0051;USERA;CALLE;VALLANDES;1;440295,45;4471419,91;-3.703475;40.391239;CALLE VALLANDES, 1
HI_12_0052;USERA;CALLE;CALESAS;17;440154,29;4471302,04;-3.705127;40.3901671;CALLE CALESAS, 17
HI_12_0053;USERA;CALLE;MIRASIERRA;14;439929,12;4471313,72;-3.707781;40.3902561;CALLE MIRASIERRA, 14
HI_12_0054;USERA;CALLE;MARIBLANCA;27;439955,04;4471423,96;-3.707486;40.391251;CALLE MARIBLANCA, 27
HI_12_0055;USERA;CALLE;ERNESTINA MANUEL DE VILLENA;2;440021,61;4471341,84;-3.706694;40.3905161;CALLE ERNESTINA MANUEL DE VILLENA, 2
HI_12_0056;USERA;CALLE;DUQUESA DE SANTOÃ‘A;2;440042,38;4471392,18;-3.706454;40.390971;CALLE DUQUESA DE SANTOÃ‘A, 2
HI_12_0057;USERA;CALLE;SAN ZACARIAS;4;440555,12;4471295,41;-3.700404;40.390136;CALLE SAN ZACARIAS, 4
HI_12_0058;USERA;CALLE;EUGENIO CAXES;2;440419,69;4471546,03;-3.702023;40.3923841;CALLE EUGENIO CAXES, 2
HI_12_0059;USERA;CALLE;SAN GRACIANO;11;440261,82;4471535,4;-3.7038821;40.392277;CALLE SAN GRACIANO, 11
HI_12_0060;USERA;AVENIDA;MANZANARES;198;440370,17;4471615,36;-3.702613;40.3930051;AVENIDA MANZANARES, 198
HI_12_0061;USERA;CALLE;AVENA;24;439244,87;4469693,32;-3.715688;40.3756091;CALLE AVENA, 24
HI_12_0062;USERA;CALLE;RICARDO BELTRAN Y ROZPIDE;24;439015,01;4469687,3;-3.718395;40.375538;CALLE RICARDO BELTRAN Y ROZPIDE, 24
HI_12_0063;USERA;CALLE;ARENARIA;14;439150,14;4469767,79;-3.716811;40.376273;CALLE ARENARIA, 14
HI_12_0064;USERA;AVENIDA;POBLADOS;130;439322,37;4469502,32;-3.714757;40.3738941;AVENIDA POBLADOS, 130
HI_12_0065;USERA;AVENIDA;POBLADOS;157;438962,26;4469506,79;-3.718999;40.3739081;AVENIDA POBLADOS, 157
HI_12_0066;USERA;CALLE;TOLOSA;2;438918,51;4469419,56;-3.719506;40.373119;CALLE TOLOSA, 2
HI_12_0067;USERA;CALLE;TOLOSA;6;439094,32;4469417,58;-3.717435;40.3731141;CALLE TOLOSA, 6
HI_12_0068;USERA;CALLE;GUETARIA;1;439261,99;4469416,44;-3.71546;40.373116;CALLE GUETARIA, 1
HI_12_0069;USERA;CALLE;TOLOSA;18;439411,32;4469415,9;-3.713701;40.373122;CALLE TOLOSA, 18
HI_12_0070;USERA;CALLE;CESTONA;94;439519,17;4469344,76;-3.712424;40.372489;CALLE CESTONA, 94
HI_12_0071;USERA;CALLE;CESTONA;36;439378,99;4469354,77;-3.714076;40.372569;CALLE CESTONA, 36
HI_12_0072;USERA;CALLE;GAINZA;1;439240,26;4469322,93;-3.715707;40.3722721;CALLE GAINZA, 1
HI_12_0073;USERA;AVENIDA;POBLADOS;134;439573,02;4469411,04;-3.711796;40.37309;AVENIDA POBLADOS, 134
HI_12_0074;USERA;AVENIDA;POBLADOS;144;439811,2;4469319,99;-3.708982;40.372287;AVENIDA POBLADOS, 144
HI_12_0075;USERA;CALLE;MIJO;14 A;439152,62;4469854,58;-3.71679;40.377055;CALLE MIJO, 14 A
HI_12_0076;USERA;CALLE;RICARDO BELTRAN Y ROZPIDE;22;439023,63;4469818,44;-3.718306;40.3767201;CALLE RICARDO BELTRAN Y ROZPIDE, 22
HI_12_0077;USERA;CALLE;HENO;2;439037,79;4469941,43;-3.718151;40.377829;CALLE HENO, 2
HI_12_0078;USERA;CALLE;AVENA;3;439245,9;4469935,97;-3.715699;40.3777951;CALLE AVENA, 3
HI_12_0079;USERA;CALLE;AVENA;9;439245,42;4469803,21;-3.715692;40.3765991;CALLE AVENA, 9
HI_12_0080;USERA;CALLE;RICARDO BELTRAN Y ROZPIDE;12;439074,93;4470250,72;-3.717743;40.380618;CALLE RICARDO BELTRAN Y ROZPIDE, 12
HI_12_0081;USERA;CALLE;CERRO BLANCO;17;439199,26;4470287,46;-3.7162819;40.3809581;CALLE CERRO BLANCO, 17
HI_12_0082;USERA;CALLE;CERRO BLANCO;29;439219,81;4470173,62;-3.716029;40.379934;CALLE CERRO BLANCO, 29
HI_12_0083;USERA;CALLE;ALBARDIN;5;439147,65;4470152,45;-3.716877;40.379738;CALLE ALBARDIN, 5
HI_12_0084;USERA;CALLE;SILVIO ABAD;21;439302,12;4470284,96;-3.71507;40.380943;CALLE SILVIO ABAD, 21
HI_12_0085;USERA;CALLE;SILVIO ABAD;46;439413,34;4470286,62;-3.71376;40.3809661;CALLE SILVIO ABAD, 46
HI_12_0086;USERA;CALLE;SILVIO ABAD;69;439614,02;4470285,89;-3.7113959;40.3809741;CALLE SILVIO ABAD, 69
HI_12_0087;USERA;CALLE;ANTONIO PRIETO;94;439606,57;4470235,99;-3.711479;40.380524;CALLE ANTONIO PRIETO, 94
HI_12_0088;USERA;CALLE;ANTONIO PRIETO;51;439350,35;4470243,94;-3.714498;40.380577;CALLE ANTONIO PRIETO, 51
HI_12_0089;USERA;CALLE;ANTONIO PRIETO;35;439280,39;4470242,73;-3.715322;40.380561;CALLE ANTONIO PRIETO, 35
HI_12_0090;USERA;CALLE;MARINA VEGA;14;439306,26;4470187,58;-3.715012;40.3800661;CALLE MARINA VEGA, 14
HI_12_0091;USERA;CALLE;MARINA VEGA;62;439541,83;4470188,01;-3.7122371;40.3800871;CALLE MARINA VEGA, 62
HI_12_0092;USERA;CALLE;FERMIN DONAIRE;2;439594,96;4470143,84;-3.711607;40.379693;CALLE FERMIN DONAIRE, 2
HI_12_0093;USERA;CALLE;MARINA USERA;37;439410,11;4470149,33;-3.713785;40.3797291;CALLE MARINA USERA, 37
HI_12_0094;USERA;TRAVESIA;MARINA VEGA;9;439276,51;4470140,86;-3.715358;40.379643;TRAVESIA MARINA VEGA, 9
HI_12_0095;USERA;CALLE;PARQUE DE LA PALOMA;40;439253,69;4470048,13;-3.7156179;40.378806;CALLE PARQUE DE LA PALOMA, 40
HI_12_0096;USERA;CALLE;CENTENO;27;439400,3;4470100,9;-3.713896;40.3792921;CALLE CENTENO, 27
HI_12_0097;USERA;CALLE;PARQUE DE LA PALOMA;32 A;439337,04;4470004,72;-3.714632;40.378421;CALLE PARQUE DE LA PALOMA, 32 A
HI_12_0098;USERA;CALLE;PARQUE DE LA PALOMA;2;439450,43;4469980,94;-3.7132941;40.3782151;CALLE PARQUE DE LA PALOMA, 2
HI_12_0099;USERA;AVENIDA;CERRO DE LOS ANGELES;32;439516,47;4470031,91;-3.712521;40.378679;AVENIDA CERRO DE LOS ANGELES, 32
HI_12_0100;USERA;AVENIDA;RAFAELA YBARRA;75;439543,73;4469938,89;-3.712191;40.377843;AVENIDA RAFAELA YBARRA, 75
HI_12_0101;USERA;AVENIDA;RAFAELA YBARRA;42;439626,13;4470177,11;-3.711243;40.379995;AVENIDA RAFAELA YBARRA, 42
HI_12_0102;USERA;AVENIDA;RAFAELA YBARRA;75;439568,99;4470029,16;-3.7119021;40.3786581;AVENIDA RAFAELA YBARRA, 75
HI_12_0103;USERA;CALLE;CRISTO DE LA VICTORIA;247;439688,14;4470044,3;-3.7105;40.3788031;CALLE CRISTO DE LA VICTORIA, 247
HI_12_0104;USERA;CALLE;JUAN SALAS;28;439848,88;4470198,19;-3.708621;40.380201;CALLE JUAN SALAS, 28
HI_12_0105;USERA;CALLE;SAN BASILIO;26;439887,88;4470148,82;-3.708157;40.3797591;CALLE SAN BASILIO, 26
HI_12_0106;USERA;CALLE;PRIMITIVA GAÃ‘AN;3;439788,42;4470291,37;-3.709342;40.3810361;CALLE PRIMITIVA GAÃ‘AN, 3
HI_12_0107;USERA;CALLE;NAVASCUES;6;441156,42;4469305,22;-3.693136;40.37225;CALLE NAVASCUES, 6
HI_12_0108;USERA;CALLE;NAVASCUES;9;441317,73;4469327,27;-3.691238;40.37246;CALLE NAVASCUES, 9
HI_12_0109;USERA;CALLE;LECUMBERRI;7;441406,61;4469347,23;-3.690193;40.3726461;CALLE LECUMBERRI, 7
HI_12_0110;USERA;CALLE;CORELLA;7;441511,27;4469322,43;-3.6889579;40.37243;CALLE CORELLA, 7
HI_12_0111;USERA;CALLE;ZALACAIN;1;441473,72;4469374,01;-3.689405;40.372892;CALLE ZALACAIN, 1
HI_12_0112;USERA;CAMINO;PERALES;108A;441493,31;4469436,91;-3.68918;40.3734601;CAMINO PERALES, 108A
HI_12_0113;USERA;CALLE;GENERALIFE;4;441306,37;4469503,08;-3.691388;40.374043;CALLE GENERALIFE, 4
HI_12_0114;USERA;CALLE;MEZQUITA;33;441461,46;4469478,78;-3.689559;40.373835;CALLE MEZQUITA, 33
HI_12_0115;USERA;CALLE;MEZQUITA;1;441231,91;4469458,6;-3.6922609;40.3736371;CALLE MEZQUITA, 1
HI_12_0116;USERA;CALLE;GIRALDA;2;441234,26;4469553,27;-3.692242;40.3744901;CALLE GIRALDA, 2
HI_12_0117;USERA;CALLE;CARABELOS;29B;441304,54;4469605,45;-3.691419;40.3749651;CALLE CARABELOS, 29B
HI_12_0118;USERA;CALLE;CARABELOS;45;441399,15;4469620,8;-3.690306;40.37511;CALLE CARABELOS, 45
HI_12_0119;USERA;CAMINO;PERALES;106;441470,75;4469537,54;-3.689455;40.374365;CAMINO PERALES, 106
HI_12_0120;USERA;CAMINO;PERALES;94;441440,35;4469744,47;-3.689832;40.376227;CAMINO PERALES, 94
HI_12_0121;USERA;CALLE;GIRALDA;12;441349,88;4469552,14;-3.69088;40.374488;CALLE GIRALDA, 12
HI_12_0122;USERA;CALLE;SAN SIMPLICIO;10;441333,68;4469412,29;-3.691058;40.373227;CALLE SAN SIMPLICIO, 10
HI_12_0123;USERA;CALLE;TACONERA;18;441260,52;4469372,9;-3.6919161;40.372867;CALLE TACONERA, 18
HI_12_0124;USERA;CALLE;SAN MAXIMO;10;441196,97;4469692,09;-3.692694;40.375738;CALLE SAN MAXIMO, 10
HI_12_0125;USERA;CALLE;SAN MAXIMO;33;441161,91;4469757,42;-3.693113;40.3763241;CALLE SAN MAXIMO, 33
HI_12_0126;USERA;CALLE;SAN MAXIMO;2;441098;4469791,22;-3.693869;40.376624;CALLE SAN MAXIMO, 2
HI_12_0127;USERA;CALLE;ESTAFETA;22;441215,22;4469355,38;-3.692448;40.372706;CALLE ESTAFETA, 22
HI_12_0128;USERA;AVENIDA;PERLA;5;441072,21;4469360,83;-3.694133;40.372745;AVENIDA PERLA, 5
HI_12_0129;USERA;CALLE;MEZQUITA;2A;441069,29;4469443,22;-3.694175;40.373487;CALLE MEZQUITA, 2A
HI_12_0130;USERA;CALLE;DOCTOR TOLOSA LATOUR;1;440655,03;4470050,91;-3.699111;40.378932;CALLE DOCTOR TOLOSA LATOUR, 1
HI_12_0131;USERA;CALLE;TOMELLOSO;57;440662,99;4470090,81;-3.6990209;40.379292;CALLE TOMELLOSO, 57
HI_12_0132;USERA;CALLE;TOMELLOSO;33;440667,21;4470217,43;-3.698983;40.380433;CALLE TOMELLOSO, 33
HI_12_0133;USERA;CALLE;SOCUELLAMOS;4;440767,18;4470277,36;-3.697811;40.38098;CALLE SOCUELLAMOS, 4
HI_12_0134;USERA;CALLE;HERNANDEZ REQUENA;5A;440616,98;4470177,31;-3.699571;40.380068;CALLE HERNANDEZ REQUENA, 5A
HI_12_0135;USERA;CALLE;HERNANDEZ REQUENA;1;440560,03;4470135,92;-3.700238;40.3796911;CALLE HERNANDEZ REQUENA, 1
HI_12_0136;USERA;CALLE;CRISTO DE LA VICTORIA;33;440378,61;4470209,73;-3.702382;40.380343;CALLE CRISTO DE LA VICTORIA, 33
HI_12_0137;USERA;CALLE;CRISTO DE LEPANTO;13;440418,7;4470212,52;-3.70191;40.380371;CALLE CRISTO DE LEPANTO, 13
HI_12_0138;USERA;CALLE;CRISTO DE LA VICTORIA;92;440287,73;4470235,65;-3.703455;40.38057;CALLE CRISTO DE LA VICTORIA, 92
HI_12_0139;USERA;CALLE;CRISTO DE LA VICTORIA;37 A;440353,35;4470150,32;-3.702674;40.379806;CALLE CRISTO DE LA VICTORIA, 37 A
HI_12_0140;USERA;CALLE;CRISTO DE LA VICTORIA;67;440296,64;4470128,68;-3.70334;40.379607;CALLE CRISTO DE LA VICTORIA, 67
HI_12_0141;USERA;CALLE;MAMERTO LOPEZ;19;440246,27;4470243,09;-3.703944;40.3806341;CALLE MAMERTO LOPEZ, 19
HI_12_0142;USERA;CALLE;CRISTO DE LA VICTORIA;99;440267,9;4470069,41;-3.703673;40.379071;CALLE CRISTO DE LA VICTORIA, 99
HI_12_0143;USERA;CALLE;CRISTO DE LA VICTORIA;135;440220,84;4470034,6;-3.7042241;40.3787541;CALLE CRISTO DE LA VICTORIA, 135
HI_12_0144;USERA;CALLE;CRISTO DE LA VICTORIA;149;440134,67;4470107,77;-3.705246;40.379407;CALLE CRISTO DE LA VICTORIA, 149
HI_12_0145;USERA;CALLE;CRISTO DE LA VICTORIA;199;440126,18;4469969,3;-3.705333;40.378159;CALLE CRISTO DE LA VICTORIA, 199
HI_12_0146;USERA;CALLE;CRISTO DE LA VICTORIA;213;440055,83;4470047,79;-3.706169;40.378861;CALLE CRISTO DE LA VICTORIA, 213
HI_12_0147;USERA;CALLE;ISIDRA JIMENEZ;46;440076,35;4470182,17;-3.70594;40.3800731;CALLE ISIDRA JIMENEZ, 46
HI_12_0148;USERA;CALLE;CRISTO DE LA VICTORIA;126;440020,79;4470092,14;-3.706586;40.379258;CALLE CRISTO DE LA VICTORIA, 126
HI_12_0149;USERA;CALLE;MAMERTO LOPEZ;34;439983,61;4470135,51;-3.707028;40.3796461;CALLE MAMERTO LOPEZ, 34
HI_12_0150;USERA;CALLE;JUAN SALAS;12;440022,52;4470234,21;-3.706579;40.380538;CALLE JUAN SALAS, 12
HI_12_0151;USERA;CALLE;ANTONIO VELASCO ZAZO;41;440053,51;4470277,26;-3.706218;40.3809281;CALLE ANTONIO VELASCO ZAZO, 41
HI_12_0152;USERA;CALLE;CRISTO DE LA VICTORIA;136;439907,59;4470066,74;-3.707917;40.3790211;CALLE CRISTO DE LA VICTORIA, 136
HI_12_0153;USERA;CALLE;MAMERTO LOPEZ;24 B;440135,08;4470180,25;-3.705248;40.38006;CALLE MAMERTO LOPEZ, 24 B
HI_12_0154;USERA;AVENIDA;CORDOBA;39;440870,48;4470006,92;-3.696569;40.3785511;AVENIDA CORDOBA, 39
HI_12_0155;USERA;CALLE;SOCUELLAMOS;10;440851,2;4470231,63;-3.696817;40.380574;CALLE SOCUELLAMOS, 10
HI_12_0156;USERA;PLAZA;ELIPTICA;2;439116,39;4470725,94;-3.7173;40.3849021;PLAZA ELIPTICA, 2
HI_12_0157;USERA;CALLE;SAN MAGIN;18;439271,72;4470556,62;-3.715454;40.3833881;CALLE SAN MAGIN, 18
HI_12_0158;USERA;CALLE;MARCELO USERA;170;439222,9;4470764,59;-3.716049;40.385258;CALLE MARCELO USERA, 170
HI_12_0159;USERA;CALLE;SAN MAGIN;10;439237,65;4470640,65;-3.7158634;40.3841426;CALLE SAN MAGIN, 10
HI_12_0160;USERA;CALLE;SAN ELIAS;6;439367,58;4470643,43;-3.714333;40.3841771;CALLE SAN ELIAS, 6
HI_12_0161;USERA;CALLE;MARCELO USERA;155;439361,78;4470745,38;-3.714411;40.3850951;CALLE MARCELO USERA, 155
HI_12_0162;USERA;CALLE;MARCELO USERA;149;439464,82;4470743,99;-3.713197;40.38509;CALLE MARCELO USERA, 149
HI_12_0163;USERA;CALLE;MARCELO USERA;153;439404,52;4470760,91;-3.713909;40.3852381;CALLE MARCELO USERA, 153
HI_12_0164;USERA;CALLE;TARRASA;1;439571,24;4470466,39;-3.711917;40.382597;CALLE TARRASA, 1
HI_12_0165;USERA;CALLE;FORNILLOS;20;439418,39;4470470,85;-3.713718;40.3826261;CALLE FORNILLOS, 20
HI_12_0166;USERA;CALLE;CERRO BLANCO;13;439201,61;4470327,07;-3.716258;40.3813151;CALLE CERRO BLANCO, 13
HI_12_0167;USERA;CALLE;RICARDO BELTRAN Y ROZPIDE;21;439089,32;4470360,39;-3.717584;40.381607;CALLE RICARDO BELTRAN Y ROZPIDE, 21
HI_12_0168;USERA;CALLE;RICARDO BELTRAN Y ROZPIDE;13;439123,48;4470479,23;-3.717193;40.3826801;CALLE RICARDO BELTRAN Y ROZPIDE, 13
HI_12_0169;USERA;CALLE;RICARDO BELTRAN Y ROZPIDE;7;439191,24;4470534,73;-3.7164;40.383185;CALLE RICARDO BELTRAN Y ROZPIDE, 7
HI_12_0170;USERA;CALLE;JUAN ZOFIO;43;439533,85;4470335,49;-3.7123451;40.3814151;CALLE JUAN ZOFIO, 43
HI_12_0171;USERA;CALLE;JUAN ZOFIO;15;439345,22;4470333,9;-3.714567;40.381387;CALLE JUAN ZOFIO, 15
HI_12_0172;USERA;CALLE;JUAN ZOFIO;3;439254,63;4470333,19;-3.7156341;40.3813741;CALLE JUAN ZOFIO, 3
HI_12_0173;USERA;TRAVESIA;SANTOÃ‘A;1;439317,54;4470364,54;-3.714896;40.3816611;TRAVESIA SANTOÃ‘A, 1
HI_12_0174;USERA;CALLE;VERJA;13;439324,68;4470429,64;-3.714818;40.382248;CALLE VERJA, 13
HI_12_0175;USERA;CALLE;SANTOÃ‘A;29;439416,34;4470373,73;-3.713733;40.381751;CALLE SANTOÃ‘A, 29
HI_12_0176;USERA;CALLE;VERJA;50;439527;4470422,35;-3.712434;40.3821971;CALLE VERJA, 50
HI_12_0177;USERA;CALLE;SANTOÃ‘A;56;439614,31;4470375,02;-3.711401;40.381777;CALLE SANTOÃ‘A, 56
HI_12_0178;USERA;AVENIDA;RAFAELA YBARRA;39;439645,42;4470485,67;-3.711045;40.3827761;AVENIDA RAFAELA YBARRA, 39
HI_12_0179;USERA;CALLE;MARIANO VELA;55;439742,05;4470436,27;-3.709902;40.382338;CALLE MARIANO VELA, 55
HI_12_0180;USERA;CALLE;JUSTA GARCIA;2;439767,78;4470479,69;-3.709603;40.3827311;CALLE JUSTA GARCIA, 2
HI_12_0181;USERA;CALLE;TENIENTE COMPAIRED;26;439802,95;4470398,15;-3.709181;40.381999;CALLE TENIENTE COMPAIRED, 26
HI_12_0182;USERA;CALLE;GONZALEZ ARIAS;2;439837,48;4470321,5;-3.708767;40.381311;CALLE GONZALEZ ARIAS, 2
HI_12_0183;USERA;CALLE;DOLORES BARRANCO;61;439843,76;4470501,5;-3.70871;40.382933;CALLE DOLORES BARRANCO, 61
HI_12_0184;USERA;CALLE;PERPETUA DIAZ;14 B;439798,51;4470649,39;-3.709257;40.384262;CALLE PERPETUA DIAZ, 14 B
HI_12_0185;USERA;CALLE;JOAQUIN MARQUEZ;7;439780,96;4470736,12;-3.709472;40.3850421;CALLE JOAQUIN MARQUEZ, 7
HI_12_0186;USERA;CALLE;MARCELO USERA;122;439759,51;4470781,69;-3.709729;40.385451;CALLE MARCELO USERA, 122
HI_12_0187;USERA;CALLE;MARCELO USERA;136;439662,8;4470768,15;-3.710867;40.385322;CALLE MARCELO USERA, 136
HI_12_0188;USERA;CALLE;MARCELO USERA;141;439605,09;4470747,97;-3.7115449;40.3851361;CALLE MARCELO USERA, 141
HI_12_0189;USERA;AVENIDA;RAFAELA YBARRA;33;439619,89;4470551,92;-3.711352;40.383371;AVENIDA RAFAELA YBARRA, 33
HI_12_0190;USERA;CALLE;MARIANO VELA;52;439715,6;4470525,29;-3.710222;40.3831381;CALLE MARIANO VELA, 52
HI_12_0191;USERA;CALLE;COCHEROS;10;439758,08;4470593,99;-3.7097281;40.38376;CALLE COCHEROS, 10
HI_12_0192;USERA;CALLE;MARIANO VELA;39;439704,97;4470638,71;-3.7103579;40.384159;CALLE MARIANO VELA, 39
HI_12_0193;USERA;CALLE;MADRIDEJOS;29;439733,8;4470720,51;-3.7100261;40.384898;CALLE MADRIDEJOS, 29
HI_12_0194;USERA;CALLE;RODRIGO UHAGON;26;439645,94;4470635,41;-3.711053;40.384125;CALLE RODRIGO UHAGON, 26
HI_12_0195;USERA;CALLE;LODOSA;2;441540,12;4469266,37;-3.688613;40.371927;CALLE LODOSA, 2
HI_12_0196;USERA;CALLE;FITERO;26;441451,08;4469268,95;-3.689662;40.371944;CALLE FITERO, 26
HI_12_0197;USERA;CALLE;FITERO;15;441350,9;4469269,29;-3.690842;40.37194;CALLE FITERO, 15
HI_12_0198;USERA;CALLE;TACONERA;37;441276,24;4469265,21;-3.691721;40.371898;CALLE TACONERA, 37
HI_12_0199;USERA;AVENIDA;SAN FERMIN;14;441290,36;4469192,84;-3.691548;40.3712471;AVENIDA SAN FERMIN, 14
HI_12_0200;USERA;AVENIDA;SAN FERMIN;24;441396,21;4469200,23;-3.6903019;40.3713211;AVENIDA SAN FERMIN, 24
HI_12_0201;USERA;AVENIDA;SAN FERMIN;44;441522,86;4469209,23;-3.688811;40.3714111;AVENIDA SAN FERMIN, 44
